OBJECTID,PCR_HISTORY_ID,PCR_YEAR,PERP_YEAR,RATED_DATE,ODOT_DISTRICT,COUNTY_CD,NLFID,JURISDICTION,ROUTE_TYPE,ROUTE_NBR,ROUTE_SUFFIX,DIRECTION_CD,CTL_BEGIN,CTL_END,DIVIDED_HWY,FUNCTIONAL_CLASS,URBAN_AREA_CODE,AREA_TYPE,HPMS_SAMPLE_ID,LANES,MAINTENANCE_AUTHORITY,ACCESS_CONTROL,NHS,PRIORITY_SYSTEM,BASE_TYPE,SURFACE_TYPE,PAVE_TYPE,SURFACE_WIDTH,ROADWAY_WIDTH_NBR,PCR_NBR,TOT_PCR_DEDUCT_NBR,TOT_STRUCT_DEDUCT_NBR,TOT_CRACK_DEDUCT_NBR,TOT_RUT_DEDUCT_NBR,BASE_FAILURE,BASE_FAILURE_VALUE,BLEEDING,BLEEDING_VALUE,BLOCK_TRANS_CRK,BLOCK_TRANS_CRK_VALUE,BRICK_DETERIORATION,BRICK_DETER_VALUE,CORNER_BREAK,CORNER_BREAK_VALUE,CORRUGATION,CORRUGATION_VALUE,CROWN,CROWN_VALUE,CRACK_SEAL_DEFICIENCY,CRACK_SEAL_DEF_VALUE,DISCOLORATION,DISCOLORATION_VALUE,DRAINAGE,DRAINAGE_VALUE,DUST,DUST_VALUE,EDGE_CRACKING,EDGE_CRACKING_VALUE,FAULTING,FAULTING_VALUE,GRAVEL_LAYER,GRAVEL_LAYER_VALUE,JOINT_REF_CRK,JOINT_REF_CRK_VALUE,JOINT_SLT_DMG,JOINT_SLT_DMG_VALUE,JOINT_EROSION,JOINT_EROSION_VALUE,JOINT_SPALLING,JOINT_SPALLING_VALUE,LONGITUDINAL_JOINT_CRACKING,LONG_JOINT_CRK_VALUE,LONG_JOINT_SPAL,LONG_JOINT_SPAL_VALUE,LONGITUDINAL_CRACKING,LONG_CRACKING_VALUE,LOOSE_AGGREGATE,LOOSE_AGGREGATE_VALUE,MAP_CRACKING,MAP_CRACKING_VALUE,INTER_TRANS_CRK,INTER_TRANS_CRK_VALUE,PATCHING,PATCHING_VALUE,POPOUT,POPOUT_VALUE,POTHOLE,POTHOLE_VALUE,PRESSURE_DAMAGE,PRESSURE_DAMAGE_VALUE,PUMPING,PUMPING_VALUE,PUNCHOUT,PUNCHOUT_VALUE,RANDOM_CRACKING,RANDOM_CRACKING_VALUE,RAVELING,RAVELING_VALUE,RUTTING,RUTTING_VALUE,SURF_DIS_OR_DEBOND,SURF_DIS_DEBOND_VALUE,SETTLEMENT,SETTLEMENT_VALUE,SHATTERED_SLAB,SHATTERED_SLAB_VALUE,SPALLING,SPALLING_VALUE,SURFACE_DETERIORATION,SURFACE_DETER_VALUE,TRANSVERSE_CRK,TRANSVERSE_CRK_VALUE,TRANS_CRK_PL_CONC,TRANS_CRK_PL_CONC_VALUE,TRANS_CRK_RF_CONC,TRANS_CRK_RF_CONC_VALUE,THERMAL_CRACKING,THERMAL_CRACKING_VALUE,TRANS_CRK_UJ_BASE,TRANS_CK_UJ_BASE_VALUE,WASHBOARD,WASHBOARD_VALUE,WHEEL_TRACK_CRK,WHEEL_TRACK_CRK_VALUE,AADT_PASSENGER,AADT_TOTAL,AADT_BC_TRUCK,ESAL,AVG_IRI,LEFT_MUNI_NAME,CITY_NAME,LEFT_TWP_NAME,TOWNSHIP_NAME,created_user,created_date,last_edited_user,last_edited_date,Shape.STLength()
3889730,e18b6acfd4a54daba02cc4dea1827048,2019,2018,2019-07-01T00:00:00Z,7,DAR,SDARSR00185**C,S,SR,00185,*,UP,7.33,11.84,N,5,99999,RURAL,NA,2,NA,3,NA,G,I,G,FLEX,20,26,90,9.8,5.8,8,1.8,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,LO,3,2130,2346,215,NA,102,NA,NA,ADAMS,ADAMS,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,9523.91101
3889735,45ad3da66cf647f490e435444d5b10a6,2019,2018,2019-08-27T00:00:00Z,6,FRA,SFRASR00104**C,S,SR,00104,*,UP,8.79,10.5,Y,2,19234,URBAN,NA,4,NA,1,N,P,N,G,COMP,48,88,87,13.28,1.2,4.08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,1.2,NA,NA,NA,NA,NA,NA,MO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40545,45700,5154,1034034,90,COLUMBUS,COLUMBUS,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,3579.585537
3889736,fcfd06a5ffaf4b34b0ea4f533cebd02a,2019,2018,2019-07-16T00:00:00Z,11,COL,SCOLSR00267**C,S,SR,00267,*,UP,2.63,4.88,N,4,99724,URBAN,NA,2,NA,3,NA,G,L,G,COMP,24,28,53,47.4,12.8,22.4,4.2,NA,NA,NA,NA,NA,NA,NA,NA,MO,4,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HF,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HF,4,NA,NA,NA,NA,ME,4.8,HO,3,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,HE,10,MO,4.2,MO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2875,2954,79,NA,103,NA,NA,SAINT CLAIR,SAINT CLAIR,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,4710.054917
3889737,83a2533c277e4fcd91287aa7c3d97d87,2019,2018,2019-09-18T00:00:00Z,5,FAI,SFAISR00256**C,S,SR,00256,*,UP,14.18,16.18,N,4,99999,RURAL,NA,2,NA,3,NA,G,I,G,FLEX,21,25,80,20.25,7.45,10.25,0,NA,NA,NA,NA,LF,2.8,NA,NA,NA,NA,NA,NA,NA,NA,F,4,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,3,2780,3077,296,122650,68,NA,NA,WALNUT,WALNUT,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,4189.384444
3889739,77c356ad733e48a78011caf9ba52633b,2019,2018,2019-08-26T00:00:00Z,6,FAY,SFAYUS00022**C,S,US,00022,*,UP,7.25,7.73,N,4,99779,URBAN,NA,2,NA,3,NA,U,T,G,COMP,36,36,76,23.9,13.2,13.2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,6,NA,NA,LO,1.5,MO,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,4.8,NA,NA,NA,NA,9673,10237,563,NA,194,WASHINGTON COURT HOUSE,WASHINGTON COURT HOUSE,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,1004.157516
3889740,a213591d54534dae994dea7144a95644,2019,2018,2019-09-09T00:00:00Z,6,FRA,SFRAUS00040**C,S,US,00040,*,UP,21.35,22.22,Y,3,19234,URBAN,NA,4,NA,1,NA,U,P,G,COMP,48,64,83,17.48,5.4,5.28,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,O,3,NA,NA,NA,NA,LF,2.4,LO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32397,34505,2108,296880,113,COLUMBUS,COLUMBUS,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,1788.861288
3889742,dfc34c1b779f46588b0e8a27c3b865d3,2019,2018,2019-04-16T00:00:00Z,2,LUC,SLUCSR00065**C,S,SR,00065,*,UP,1,1.36,N,4,87868,URBAN,NA,4,NA,3,3,U,T,G,COMP,54,54,66,34.4,8.84,14.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,5.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HE,5,NA,NA,NA,NA,MF,3.84,MO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HE,10,LE,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13524,14405,881,NA,185,TOLEDO,TOLEDO,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,746.468834
3889743,63d8018657de46c998caa3ad2450da9c,2019,2018,2019-09-17T00:00:00Z,6,FRA,SFRAUS00033**C,S,US,00033,*,UP,21.42,22.33,Y,4,19234,URBAN,NA,4,NA,2,NA,U,P,G,COMP,48,76,70,30.2,7,11.2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.4,NA,NA,NA,NA,LE,1.6,MO,1.8,NA,NA,NA,NA,MF,2.4,O,3,NA,NA,NA,NA,HO,5,LO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19451,20595,1144,328950,107,COLUMBUS,COLUMBUS,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,1845.123748
3889745,9aa13885106840b4821766e0d2625f86,2019,2018,2019-04-15T00:00:00Z,2,LUC,SLUCIR00475**C,S,IR,00475,*,UP,8.97,9.64,Y,1,87868,URBAN,NA,6,NA,1,N,P,P,G,COMP,72,100,96,4,3.04,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.4,NA,NA,NA,NA,LO,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71913,82609,10695,NA,71,NA,NA,SYLVANIA,SYLVANIA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,1422.417284
3889746,7368c8bb25a64ab69e704f72358d5a92,2019,2018,2019-09-03T00:00:00Z,6,MAR,SMARSR00095**C,S,SR,00095,*,UP,0,0.45,N,5,99999,RURAL,NA,2,NA,3,NA,G,L,G,FLEX,24,28,54,46.5,25.2,30.9,4.2,NA,NA,NA,NA,MF,4.9,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,HF,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HF,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HO,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,2.4,MO,4.2,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HO,5,NA,NA,NA,NA,HF,10.5,1721,1824,102,33178,204,LARUE,LARUE,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,951.154828
3889750,7bdb86457fc14baaa642a8f7a805adaa,2019,2018,2019-07-16T00:00:00Z,11,JEF,SJEFSR00164**C,S,SR,00164,*,UP,5.03,5.86,N,5,99999,RURAL,NA,2,NA,3,NA,G,I,G,FLEX,20,28,88,12,3,5,0,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,O,2.5,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HO,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1222,1318,96,NA,126,BERGHOLZ,BERGHOLZ,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,1738.588244
3889751,c4adfdf199c2400db4558655ac466b19,2019,2018,2019-08-16T00:00:00Z,10,MOE,SMOESR00007**C,S,SR,00007,*,UP,5.44,8.68,N,3,99999,RURAL,NA,2,NA,3,N,G,P,G,COMP,22,34,76,23.88,8.2,8.08,2.4,NA,NA,NA,NA,NA,NA,NA,NA,MO,4,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,1.2,NA,NA,NA,NA,NA,NA,HO,3,NA,NA,NA,NA,NA,NA,O,3,NA,NA,NA,NA,LF,2.4,LF,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3106,3637,530,NA,86,NA,NA,LEE,LEE,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,6853.414996
3889753,329da1c3a03b489b9b4f3d379ae7b0a2,2019,2018,2019-06-25T00:00:00Z,11,COL,SCOLSR00558**C,S,SR,00558,*,UP,10.47,12.56,N,5,99999,RURAL,NA,2,NA,3,NA,G,L,G,FLEX,21,25,47,53,22.2,35,4.2,NA,NA,NA,NA,HE,10,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,ME,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HF,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,6,MO,4.2,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HF,7,NA,NA,NA,NA,HO,7.5,2237,2354,116,NA,135,NA,NA,UNITY,UNITY,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,4453.496828
3889754,e4605d92bdfa4a74a33d588bfd60bb9b,2019,2018,2019-04-24T00:00:00Z,8,CLI,SCLISR00133**C,S,SR,00133,*,UP,1.62,2.13,N,5,99999,RURAL,NA,2,NA,3,NA,G,I,G,FLEX,20,26,64,35.95,15.15,22.75,2.4,NA,NA,NA,NA,HE,10,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,MO,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,3,LF,2.4,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HO,7.5,3422,3561,138,NA,127,BLANCHESTER,BLANCHESTER,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,1058.382154
3889755,815efddf9edb472089a861ff16531d6a,2019,2018,2019-04-08T00:00:00Z,3,HUR,SHURSR00103**C,S,SR,00103,*,UP,4.89,5.86,N,5,99783,URBAN,NA,2,NA,3,NA,G,N,G,COMP,18,24,86,13.76,2.64,4.56,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HO,2,NA,NA,NA,NA,LO,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,2.4,LO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4162,4508,345,NA,85,WILLARD,NA,NA,NEW HAVEN,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,2067.870887
3889756,f8df50c681f842ccb2612b305f600d14,2019,2018,2019-07-30T00:00:00Z,4,SUM,SSUMSR00764**C,S,SR,00764,*,UP,1.9,2.15,N,4,00766,URBAN,NA,4,NA,3,NA,U,P,G,FLEX,48,48,92,7.9,1.4,1.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9773,10126,353,NA,179,AKRON,AKRON,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,513.029209
3889757,364be7f5731b4f0fa15eca33937ca623,2019,2018,2019-06-25T00:00:00Z,4,POR,SPORSR00014**C,S,SR,00014,*,UP,16.7,17.02,N,3,99999,RURAL,NA,2,NA,3,N,G,L,G,FLEX,24,34,91,9.35,2.45,4.45,0,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,O,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9037,10029,991,NA,58,NA,NA,EDINBURG,EDINBURG,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,683.451066
3889763,4a1b8a1b37ff4bc5b90d089248b25813,2019,2018,2019-09-04T00:00:00Z,10,NOB,SNOBSR00285**C,S,SR,00285,*,UP,5.36,5.55,N,5,99999,RURAL,NA,2,NA,3,NA,G,I,G,FLEX,18,22,58,42.5,19.5,25.5,6,NA,NA,NA,NA,HO,5,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,MO,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HO,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HO,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,3,HO,6,NA,NA,MO,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HF,7,NA,NA,NA,NA,HO,7.5,213,263,49,21352,277,SARAHSVILLE,SARAHSVILLE,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,371.824686
3889764,f3de6136def744b59b460125bdfe4d11,2019,2018,2019-08-07T00:00:00Z,10,MEG,SMEGSR00833**C,S,SR,00833,*,UP,1.02,1.39,N,4,99809,URBAN,NA,4,NA,3,NA,G,L,G,COMP,48,48,88,12.2,1.44,2.4,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,0.8,NA,NA,NA,NA,LO,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,2.4,LF,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6681,7015,333,NA,112,POMEROY,POMEROY,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,747.583222
3889765,e66833ad9e594e5b901bd490105a58b1,2019,2018,2019-09-17T00:00:00Z,10,MRG,SMRGSR00078**C,S,SR,00078,*,UP,23.7,26.08,N,4,99999,RURAL,NA,2,NA,3,NA,G,L,G,FLEX,18,24,69,31.3,13,19.7,1.8,NA,NA,NA,NA,HO,5,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,MO,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,4.8,LO,1.8,NA,NA,MO,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,3.5,NA,NA,NA,NA,MO,5.25,386,928,541,149037,123,NA,NA,BRISTOL,BRISTOL,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,4971.752798
3889767,363a4456d49840e99f523691cb557328,2019,2018,2019-04-08T00:00:00Z,8,PRE,SPREIR00070**N,S,IR,00070,*,DOWN,6.83,10.65,Y,NA,NA,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,COMP,NA,NA,77,23.12,3.04,5.92,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.4,NA,NA,NA,NA,LO,0.64,HO,3,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,HO,5,LE,3,LF,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,JEFFERSON,JEFFERSON,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,8004.679224
3889768,e970b1dab4ad49cf885a7f2df7c21651,2019,2018,2019-09-17T00:00:00Z,6,FRA,SFRAUS00033**C,S,US,00033,*,UP,13.97,14.35,N,3,19234,URBAN,NA,4,NA,3,N,U,P,G,COMP,48,48,73,27,7.2,16.8,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HF,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.4,NA,NA,NA,NA,ME,4.8,NA,NA,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,LF,2.4,LO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16061,16538,476,255168,138,GRANDVIEW HEIGHTS,GRANDVIEW HEIGHTS,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,780.74999
3889770,6b6a21ed6f6a4e8e84c096e5dcadf394,2019,2018,2019-10-24T00:00:00Z,5,MUS,SMUSSR00016**C,S,SR,00016,*,UP,0,0.33,Y,2,99999,RURAL,NA,4,NA,2,N,P,I,G,FLEX,48,92,88,12,2,4,0,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LE,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7140,8097,956,139750,53,NA,NA,JACKSON,JACKSON,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,695.853893
3889774,26020caed8e14ded9b230d492aa2a582,2019,2018,2019-04-10T00:00:00Z,3,HUR,SHURSR00162**C,S,SR,00162,*,UP,24.98,29.02,N,5,99999,RURAL,NA,2,NA,3,NA,G,I,G,FLEX,19,23,68,32.2,17.5,16.8,5.6,NA,NA,NA,NA,MF,4.9,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,MF,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,4.8,MF,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,5.25,949,997,47,NA,108,NA,NA,NEW LONDON,NEW LONDON,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,8666.855252
