OBJECTID,NLFID,COUNTY_CD,ROUTE_TYPE,ROUTE_NBR,CTL_BEGIN,CTL_END,TRANS_ID_DESCRIPTION,DIRECTION_OF_TRAVEL,ODOT_DISTRICT,DIVIDED_HWY,TRANS_ID_EXTENSION_CD,GAS_TAX_MILEAGE,JURISDICTION,PERP_YEAR_NBR,PRIMARY_IND,STREET_DIR_SUFFIX,STREET_DIRECTION_PREFIX,STREET_NAME_TXT,STREET_SPEC_SUFFIX,STREET_SUFFIX,LRS_CURRENT_SEGMENT_ID,ACCESS_CONTROL,BASE_LT_TYPE,BASE_RT_TYPE,FAP_IND,FED_AID_ROUTE,FUNCTION_CLASS,HPMS_SAMPLE_ID,LANES,LAST_CONSTRUCTION_DATE,LAST_RESURFACING_DATE,MAINTENANCE_AUTHORITY,MEDIAN_TYPE,MEDIAN_WIDTH,NHS,NHS_INTERMODAL,OWNERSHIP,PRIORITY_SYSTEM,SCENIC_BYWAYS,SCENIC_BYWAYS_ROUTE_ID,SHLD_LT_IN_PVD_WIDTH,SHLD_LT_OUT_PVD_WIDTH,SHLD_LT_TOTAL_WIDTH,SHLD_RT_IN_PVD_WIDTH,SHLD_RT_OUT_PVD_WIDTH,SHLD_RT_TOTAL_WIDTH,SHOULDER_TYPE,SURFACE_LT_WIDTH,SURFACE_RT_WIDTH,SURFACE_TYPE_LEFT,SURFACE_TYPE_RIGHT,TRUCK_ROUTE_IND,URBAN_AREA_CODE,LRS_EVENT_SEGMENT_ID,SPEED_LIMIT_NBR,created_user,created_date,last_edited_user,last_edited_date,Shape.STLength()
5795489,CALLCR00011**C,ALL,CR,00011,5.047,5.98,*,NA,1,N,*,C,C,2018,Y,NA,NA,FT AMANDA,NA,RD,20722023,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,G,G,N,49852,8af3a8006e03f452016e03fbf57f5fe7,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1983.183541
5794909,CALLCR00011**C,ALL,CR,00011,6.099,6.102,*,NA,1,N,*,C,C,2018,Y,NA,NA,FT AMANDA,NA,RD,20722024,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,G,G,N,49852,8af3a8006e03f452016e03fbf58f5fe9,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,6.365285
5795309,CALLCR00011**C,ALL,CR,00011,5.98,6.099,*,NA,1,N,*,C,C,2018,Y,NA,NA,FT AMANDA,NA,RD,20722024,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,G,G,N,49852,8af3a8006e03f452016e03fbf58f5fe8,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,252.732897
5792895,CALLCR00011**C,ALL,CR,00011,6.102,6.162,*,NA,1,N,*,M,C,2018,Y,NA,NA,FT AMANDA,NA,RD,20722025,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,49852,8af3a8006e03f452016e03fbf58f5fea,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,126.383238
5792319,CALLCR00011**C,ALL,CR,00011,6.162,6.343,*,NA,1,N,*,M,C,2018,Y,NA,S,COLLETT,NA,ST,20722026,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,49852,8af3a8006e03f452016e03fbf58f5feb,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,385.319396
5795653,CALLCR00011**C,ALL,CR,00011,6.343,6.564,*,NA,1,N,*,M,C,2018,Y,NA,S,COLLETT,NA,ST,20722027,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,49852,8af3a8006e03f452016e03fbf59f5fec,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,469.849162
5793475,CALLCR00011**C,ALL,CR,00011,6.778,6.781,*,NA,1,N,*,M,C,2018,Y,NA,S,COLLETT,NA,ST,20722028,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,49852,8af3a8006e03f452016e03fbf59f5fee,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,6.428044
5797092,CALLCR00011**C,ALL,CR,00011,6.564,6.778,*,NA,1,N,*,M,C,2018,Y,NA,S,COLLETT,NA,ST,20722028,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,49852,8af3a8006e03f452016e03fbf59f5fed,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,456.167941
5795537,CALLCR00011**C,ALL,CR,00011,6.781,6.869,*,NA,1,N,*,M,C,2018,Y,NA,S,COLLETT,NA,ST,20722029,NA,NA,NA,N,NA,5,000011006820,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,G,G,N,49852,8af3a8006e03f452016e03fbf5ae5fef,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,186.332029
5793523,CALLCR00011**C,ALL,CR,00011,6.869,6.956,*,NA,1,N,*,M,C,2018,Y,NA,S,COLLETT,NA,ST,20722030,NA,NA,NA,N,NA,5,000011006820,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,G,G,N,49852,8af3a8006e03f452016e03fbf5ae5ff0,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,184.879856
5794499,CALLCR00011**C,ALL,CR,00011,6.956,7.045,*,NA,1,N,*,M,C,2018,Y,NA,S,COLLETT,NA,ST,20722031,NA,NA,NA,N,NA,5,000011006820,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,G,G,N,49852,8af3a8006e03f452016e03fbf5ae5ff1,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,189.851615
5795770,CALLCR00011**C,ALL,CR,00011,7.045,7.138,*,NA,1,N,*,M,C,2018,Y,NA,S,COLLETT,NA,ST,20722032,NA,NA,NA,N,NA,5,000011006820,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,G,G,N,49852,8af3a8006e03f452016e03fbf5be5ff2,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,198.40377
5792550,CALLCR00011**C,ALL,CR,00011,7.229,7.232,*,NA,1,N,*,M,C,2018,Y,NA,S,COLLETT,NA,ST,20722033,NA,NA,NA,N,NA,5,000011006820,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,G,G,N,49852,8af3a8006e03f452016e03fbf5be5ff4,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,6.405676
5794725,CALLCR00011**C,ALL,CR,00011,7.138,7.229,*,NA,1,N,*,M,C,2018,Y,NA,S,COLLETT,NA,ST,20722033,NA,NA,NA,N,NA,5,000011006820,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,G,G,N,49852,8af3a8006e03f452016e03fbf5be5ff3,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,194.261547
5796118,CALLCR00011**C,ALL,CR,00011,7.232,7.328,*,NA,1,N,*,M,C,2018,Y,NA,N,COLLETT,NA,ST,20722034,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,G,G,N,49852,8af3a8006e03f452016e03fbf5be5ff5,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,203.010811
5793062,CALLCR00011**C,ALL,CR,00011,7.328,7.401,*,NA,1,N,*,M,C,2018,Y,NA,N,COLLETT,NA,ST,20722035,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,G,G,N,49852,8af3a8006e03f452016e03fbf5ce5ff6,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,154.580539
5796633,CALLCR00011**C,ALL,CR,00011,7.401,7.474,*,NA,1,N,*,M,C,2018,Y,NA,N,COLLETT,NA,ST,20722036,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,G,G,N,49852,8af3a8006e03f452016e03fbf5ce5ff7,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,155.183916
5794102,CALLCR00011**C,ALL,CR,00011,7.474,7.544,*,NA,1,N,*,M,C,2018,Y,NA,N,COLLETT,NA,ST,20722037,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,G,G,N,49852,8af3a8006e03f452016e03fbf5ce5ff8,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,150.671285
5793874,CALLCR00011**C,ALL,CR,00011,7.544,7.588,*,NA,1,N,*,M,C,2018,Y,NA,N,COLLETT,NA,ST,20722038,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,G,G,N,49852,8af3a8006e03f452016e03fbf5dd5ff9,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,92.534229
5794285,CALLCR00011**N,ALL,CR,00011,3.814,3.868,*,NA,1,Y,*,NA,C,2018,Y,NA,NA,NA,NA,NA,20722039,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,8af3a8006e120eab016e120ec4520004,NA,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,118.567163
5797048,CALLCR00011**N,ALL,CR,00011,3.868,3.887,*,NA,1,Y,*,NA,C,2018,Y,NA,NA,NA,NA,NA,20722040,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,8af3a8006e120eab016e120ec4520004,NA,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,40.39364
5796691,CALLCR00011**N,ALL,CR,00011,3.887,3.943,*,NA,1,Y,*,NA,C,2018,Y,NA,NA,NA,NA,NA,20722041,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,8af3a8006e120eab016e120ec4520004,NA,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,122.654299
5796469,CALLCR00012**C,ALL,CR,00012,0,0.742,*,NA,1,N,*,C,C,2018,Y,NA,S,KEMP,NA,RD,20722042,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf5ed5ffa,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1578.750794
5795032,CALLCR00012**C,ALL,CR,00012,0.742,1.5,*,NA,1,N,*,C,C,2018,Y,NA,N,KEMP,NA,RD,20722043,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf5fc5ffb,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1614.084683
5794219,CALLCR00012**C,ALL,CR,00012,1.5,2.366,*,NA,1,N,*,C,C,2018,Y,NA,N,KEMP,NA,RD,20722044,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf5fc5ffc,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1844.388588
5795426,CALLCR00012**C,ALL,CR,00012,2.366,3.004,*,NA,1,N,*,C,C,2018,Y,NA,N,KEMP,NA,RD,20722045,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf5fc5ffd,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1359.510435
5793252,CALLCR00012**C,ALL,CR,00012,3.004,3.989,*,NA,1,N,*,C,C,2018,Y,NA,N,KEMP,NA,RD,20722046,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf5fc5ffe,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2099.985369
5797209,CALLCR00012**C,ALL,CR,00012,3.989,4.578,*,NA,1,N,*,C,C,2018,Y,NA,N,KEMP,NA,RD,20722047,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf60c5fff,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1254.420894
5796238,CALLCR00012**C,ALL,CR,00012,4.578,4.969,*,NA,1,N,*,C,C,2018,Y,NA,N,KEMP,NA,RD,20722048,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,K,K,N,99999,8af3a8006e03f452016e03fbf60c6000,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,833.435539
5794927,CALLCR00013**C,ALL,CR,00013,0,0.498,*,NA,1,N,*,C,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722049,NA,NA,NA,N,NA,6,020001300000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,G,G,N,49852,8af3a8006e03f452016e03fbf63b6001,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1059.591831
5793033,CALLCR00013**C,ALL,CR,00013,0.498,0.558,*,NA,1,N,*,C,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722050,NA,NA,NA,N,NA,6,020001300000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,G,G,N,49852,8af3a8006e03f452016e03fbf63b6002,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,127.35674
5794303,CALLCR00013**C,ALL,CR,00013,0.558,2.001,*,NA,1,N,*,C,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722051,NA,NA,NA,N,NA,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,G,G,N,49852,8af3a8006e03f452016e03fbf64b6003,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,3068.456333
5793660,CALLCR00013**C,ALL,CR,00013,2.001,2.067,*,NA,1,N,*,C,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722052,NA,NA,NA,N,NA,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,G,G,N,49852,8af3a8006e03f452016e03fbf64b6004,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,140.458611
5792455,CALLCR00013**C,ALL,CR,00013,2.067,2.57,*,NA,1,N,*,C,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722053,NA,NA,NA,N,NA,5,020001302067,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,G,G,N,49852,8af3a8006e03f452016e03fbf65a6005,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1071.547075
5794675,CALLCR00013**C,ALL,CR,00013,2.57,2.58,*,NA,1,N,*,SC,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722054,NA,NA,NA,N,NA,5,020001302067,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,G,G,N,49852,8af3a8006e03f452016e03fbf65a6006,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,21.951345
5795905,CALLCR00013**C,ALL,CR,00013,2.58,2.744,*,NA,1,N,*,SC,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722055,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,G,G,N,49852,8af3a8006e03f452016e03fbf65a6007,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,349.769105
5792913,CALLCR00013**C,ALL,CR,00013,2.744,2.779,*,NA,1,N,*,C,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722056,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,G,G,N,49852,8af3a8006e03f452016e03fbf65a6008,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,74.209497
5793727,CALLCR00013**C,ALL,CR,00013,2.779,2.998,*,NA,1,N,*,C,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722056,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,G,G,N,49852,8af3a8006e03f452016e03fbf66a6009,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,465.760011
5794470,CALLCR00013**C,ALL,CR,00013,2.998,3.073,*,NA,1,N,*,C,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722057,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,49852,8af3a8006e03f452016e03fbf66a600a,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,158.943261
5796088,CALLCR00013**C,ALL,CR,00013,3.073,3.163,*,NA,1,N,*,C,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722058,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,G,G,N,49852,8af3a8006e03f452016e03fbf679600b,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,192.128241
5792289,CALLCR00013**C,ALL,CR,00013,3.163,3.22,*,NA,1,N,*,C,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722059,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,G,G,N,49852,8af3a8006e03f452016e03fbf679600c,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,122.151081
5794811,CALLCR00013**C,ALL,CR,00013,3.22,3.278,*,NA,1,N,*,C,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722060,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,G,G,N,49852,8af3a8006e03f452016e03fbf679600d,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,122.633387
5792684,CALLCR00013**C,ALL,CR,00013,3.278,3.336,*,NA,1,N,*,C,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722061,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,G,G,N,49852,8af3a8006e03f452016e03fbf679600e,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,122.933454
5795444,CALLCR00013**C,ALL,CR,00013,3.336,3.393,*,NA,1,N,*,C,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722062,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,G,G,N,49852,8af3a8006e03f452016e03fbf689600f,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,121.230783
5792802,CALLCR00013**C,ALL,CR,00013,3.393,3.449,*,NA,1,N,*,C,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722063,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,G,G,N,49852,8af3a8006e03f452016e03fbf6896010,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,120.926867
5795049,CALLCR00013**C,ALL,CR,00013,3.449,3.506,*,NA,1,N,*,C,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722064,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,G,G,N,49852,8af3a8006e03f452016e03fbf6896011,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,120.847218
5793493,CALLCR00013**C,ALL,CR,00013,3.506,3.574,*,NA,1,N,*,C,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722065,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,49852,8af3a8006e03f452016e03fbf6996012,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,144.301291
5794072,CALLCR00013**C,ALL,CR,00013,3.574,3.649,*,NA,1,N,*,SC,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722066,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,49852,8af3a8006e03f452016e03fbf6996013,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,159.980542
5795507,CALLCR00013**C,ALL,CR,00013,3.649,3.734,*,NA,1,N,*,SC,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722067,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,49852,8af3a8006e03f452016e03fbf6996014,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,180.852234
5792521,CALLCR00013**C,ALL,CR,00013,3.734,3.819,*,NA,1,N,*,SC,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722068,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,49852,8af3a8006e03f452016e03fbf6a86015,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,180.863708
5793892,CALLCR00013**C,ALL,CR,00013,3.819,3.904,*,NA,1,N,*,SC,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722069,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,49852,8af3a8006e03f452016e03fbf6a86016,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,181.425618
5797064,CALLCR00013**C,ALL,CR,00013,3.904,3.99,*,NA,1,N,*,SC,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722070,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,G,G,N,49852,8af3a8006e03f452016e03fbf6a86017,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,182.125266
5793709,CALLCR00013**C,ALL,CR,00013,3.99,4.023,*,NA,1,N,*,SC,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722071,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,G,G,N,49852,8af3a8006e03f452016e03fbf6b86018,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,70.384297
